eadid,bibnumber,collection_title,match_type,match_term,context_snippet,match_rule
uahlb,003819340,Hugo Leander Blomquist papers,notes,wife,correspondence between Blomquist and Margaret L. Mordecai (his future wife) dating from 1924-1928. World War I,GenderTerms
uahoover,003309413,Calvin Bryce Hoover papers,notes,wife,", souvenirs, and personal papers belonging to Hoover's wife, Faith. The ninth series, Printed Material,",GenderTerms
uahoover,003309413,Calvin Bryce Hoover papers,title,wife,"), 1949 Letters (originals) written to his wife, Faith, while Hoover was in                      Russia,",GenderTerms
uahoover,003309413,Calvin Bryce Hoover papers,title,wife,"1929 Aug.-1930 May Letters (copies) written to his wife, Faith, while Hoover was in                      Russia,",GenderTerms
uaindaid,004191845,"Independent Aid, Inc. records",notes,Miss,"incorporated in Delaware in October, 1934, shortly after Miss Duke turned 21 years of age. The foundation’s",GenderTerms
uaindaid,004191845,"Independent Aid, Inc. records",notes,Miss,"and by her successor, Georgea T. Furst. Although Miss Duke had limited direct involvement with Independent Aid, its",GenderTerms
uaindaid,004191845,"Independent Aid, Inc. records",notes,Miss,the circumstances of aid recipients and thank you notes to Miss Paschal.,GenderTerms
uaindaid,004191845,"Independent Aid, Inc. records",title,Miss,"Independent Aid, Inc. File includes thank you notes to Miss Paschal.                      1934–1945 Correspondence, memoranda, and related",GenderTerms
uajblmddivorce,004325878,James B. Duke and Lillian McCredy Duke Divorce records,notes,wife,finding aid. Lillian Fletcher McCredy Duke was the first wife of James Buchanan Duke. The two were married in,GenderTerms
uajblmddivorce,004325878,James B. Duke and Lillian McCredy Duke Divorce records,notes,Miss,"of the chief witnesses, Lillian Duke's former servant Miss Sands. The Court Case Related Material series contains a",GenderTerms
uajordan,003489894,Charles E. Jordan papers,title,Miss,"Correspondence, 1951-1955 Registrar's Office Reinsch, Miss Ute Report on Higher Education and Dollar Support, 1961",GenderTerms
ualabarre,003419091,Weston La Barre papers,notes,wife,published after La Barre's retirement include La Barre's wife passed away in 1991. They had three children:,GenderTerms
ualanderwh,003134561,William H. Lander papers,notes,wife,"Kappa by the Duke University chapter. He and his wife, Margaret Slade Lander, lived in New York City",GenderTerms
ualawschool,003077289,School of Law records,title,Spouse,"-1984 Self Study, 1985 (2 folders) Spouse Assistance Program, 1985 Student Files Memo, 1980 Self",GenderTerms
ualgbtqalumni,007471447,"Duke Lesbian, Gay, Bisexual, Transgender, and Queer Alumni oral histories",notes,wife,", Tobin is married and living in Durham with her wife close to Duke campus. In this oral history,",GenderTerms
ualundeberg,005576421,Olav K. Lundeberg papers,notes,wife,guest log of social events hosted by Lundeberg and his wife.,GenderTerms
uamarylou,003973232,Mary Lou Williams Center for Black Culture records,title,Miss,X and the 21st century Black consciousness Martin Luther King Miss Ella J. Baker and the Birth of SNCC (event,GenderTerms
uamensbasketballposters,006296494,Men's Basketball poster collection,notes,wife,"Foster. Shortly after his arrival, Coach K's wife, Carol ""Mickie"" Krzyzewski, began a traditional",GenderTerms
uameyers,003258650,Eric M. and Carol L. Meyers papers,notes,wife,"fields of biblical archeology and Judaism, often collaborating with wife Carol Meyers. He has also directed many archeological excavations",GenderTerms
uamiddle,004983981,Chester R. Middlesworth Awards records,title,Wife,"Ledger, Childers, Peter, 1989 The Pastor's Wife's Manuscript: A Critical Text and Commentary, Fulton",GenderTerms
uamiddle,004983981,Chester R. Middlesworth Awards records,title,Miss,"North Carolina, Yuhl, Stephanie E.,             1991 Miss Bradley Will Be Mistress Before Anyone Will Be               Master",GenderTerms
uamiddle,004983981,Chester R. Middlesworth Awards records,title,Mistress,", Stephanie E.,             1991 Miss Bradley Will Be Mistress Before Anyone Will Be               Master: The Singlehood and",GenderTerms
uamiddle,004983981,Chester R. Middlesworth Awards records,title,Muse,", DeHoratius, Edmund             F., 1995 The Gruesome Muse: The Revenger's Tragedy and the Emblem Tradition,",GenderTerms
uaminah,003075421,"Theodore W. ""Ted"" Minah records and papers",title,Miss,Woman's College – Job Descriptions Woman's College – Miss Martha Ann's Course Woman's College – New Stoves,GenderTerms
uaminah,003075421,"Theodore W. ""Ted"" Minah records and papers",title,Miss,"Mae Berrier, Paul Bersebach, Fred G. Bethke, Miss Lucille Bevier, Ralph H., 1956-1959 Bindewald",GenderTerms
uaminah,003075421,"Theodore W. ""Ted"" Minah records and papers",title,Miss,", Inc., 1958 Lee, Willie Earl Lewis, Miss Lou Linke, William R. Lobsters Long, Morris Luckey",GenderTerms
uaminister,003596555,Minister to the University (Dean of the Chapel) records,title,Miss,"-1973 Office Renovations, 1975 Student Workers, undated Miss Lucy Austin, 1973-1974 Cathy Carleson, 1973",GenderTerms
uamustc,003830337,Music Study Club records,notes,Miss,"1933 through the offices of Mrs. J. Foster Barnes, Miss Evelyn Barnes and others. It was formed as an",GenderTerms
uanathans,003809828,Sydney Nathans collection,title,Wife,T. Days Isaac Field Mirrie Hargrow; Isaac Field and Wife Isaac Field and Wife Tunica Isaac Field and Wife Isaac,GenderTerms
uanathans,003809828,Sydney Nathans collection,title,Wife,Mirrie Hargrow; Isaac Field and Wife Isaac Field and Wife Tunica Isaac Field and Wife Isaac Field and Wife Flagg,GenderTerms
uanathans,003809828,Sydney Nathans collection,title,Wife,and Wife Isaac Field and Wife Tunica Isaac Field and Wife Isaac Field and Wife Flagg Family: Raleigh James Flagg,GenderTerms
uanathans,003809828,Sydney Nathans collection,title,Wife,and Wife Tunica Isaac Field and Wife Isaac Field and Wife Flagg Family: Raleigh James Flagg et al James Flagg,GenderTerms
uanathans,003809828,Sydney Nathans collection,title,Miss,"Gay (Tape 2 of 2) Louie Rainey, Miss Rosie Rainey Louis Rainey Tape 2 Louis Rainey Louis Rainey",GenderTerms
uanathans,003809828,Sydney Nathans collection,title,Miss,: Sin and Jackie Hall Labor Leadership Seminar Tape 2 Miss Tunica; Long? Richmond? untitled untitled untitled McDaniel,GenderTerms
uansbio,003789274,News Service Biographical Files,notes,wife,information. Alumnus; Author; Convicted of murdering his wife Biographical information. Biographical information. Photograph(s). Biographical,GenderTerms
uansbio,003789274,News Service Biographical Files,notes,wife,. Faculty/Staff: includes wedding portrait of his wife Photograph(s). Biographical information. Faculty/Staff Photograph(s,GenderTerms
uaparkerht,003078946,Harold T. Parker papers,title,wife,"Quarterly Photographs of Parker and Louise S. Parker (his wife) UA2012-0062 - Parker's reflections, photographs",GenderTerms
uaphoto,003783692,University Archives photograph collection,title,wife,East Campus G. Richard Sandulli '62 with his future wife on West Campus for a concert -                 Joe College,GenderTerms
uaposter,003849729,University Archives poster collection,title,Miss,"Ballet, 1979 March 22-23 Estelle Parsons in Miss Margarida's Way, 1979             October 4 Leonard Bernstein",GenderTerms
uaprattjg,003801557,J. Gaither Pratt papers,notes,wife,"in 1933 and Ph.D. in 1936. He married his wife Nellie in 1936, and they had four children.",GenderTerms
uaprescraven,003185233,Braxton Craven records and papers,notes,wife,"Craven with some images of Craven's family, his wife, Irene L Craven, and his tombstone in Trinity",GenderTerms
uapresedens,003258661,A. Hollis Edens records,notes,wife,"August 7, 1968. He was survived by his wife, Mary Kathleen (Russell) Edens, and his",GenderTerms
uapresknight,003258660,Douglas M. Knight records,title,Muse,"Foundation Proposal, 1967 Morehead Scholarships, 1951-1962 Muse, William H. Scholarship Fund, 1963 National Endowment for",GenderTerms
uapreswood,003309408,Marquis Lafayette Wood records and papers,notes,wife,"the Chinese. Ellen (Morphis), Wood's wife, became ill while in China and died. Wood",GenderTerms
uapreswood,003309408,Marquis Lafayette Wood records and papers,notes,wife,"Ping Rebellion, and the illness and death of his wife Ellen, who accompanied him to China. Diaries from",GenderTerms
uaproctor,003396378,Arthur M. Proctor papers,title,wife,", professional and personal, including that of his second wife,             Delia, 1906-1967 Photographs Funeral register",GenderTerms
uaradiotvservices,003489847,Radio TV Services records,title,Miss,"Bridge College Finances: Interview with Mr. C. G. Henricks Miss Heather Low, Pres, Women's Student Government Interview",GenderTerms
uaradiotvservices,003489847,Radio TV Services records,title,Miss,on the Research Triangle                 Institute Education: Interview with Miss Fannie Mitchell on Job Placement Study of American States:,GenderTerms
uaradiotvservices,003489847,Radio TV Services records,title,Miss,to students in Silent Vigil North Carolina News Conference featuring Miss Bunny Small on the Silent                 Vigil Oceanography: Interview,GenderTerms
uarankin,003740641,Robert S. Rankin papers,notes,wife,"appear to have been edited and rearranged by Rankin's wife, Dorothy Newsom Rankin. In many instances, there",GenderTerms
uarankindorothy,005576430,Dorothy Newsom Rankin papers,notes,wife,"not only a Duke alumnae, but also a faculty wife, and the daughter, mother, and grandmother of",GenderTerms
uaratchford,003309414,Benjamin U. Ratchford papers,notes,wife,"series are several travel logs kept by Ratchford and his wife, Laura, including a scrapbook documenting a 1936 road",GenderTerms
uarealestate,009484722,Duke Real Estate Office records,title,wife,"No.: 2309, Grantee: Houston Baker and wife, Grantor: Duke University,               Type: D.",GenderTerms
uarealestate,009484722,Duke Real Estate Office records,title,wife,".: 2373, Grantee: Powers, Victor and wife, Grantor: Duke University,               Type: settle",GenderTerms
uarealestate,009484722,Duke Real Estate Office records,title,wife,": Duke University, Grantor: Dr. Lynn George and wife,               Ruth, Type: Deed File No.",GenderTerms
uarealestate,009484722,Duke Real Estate Office records,title,spouse,".: 2403, Grantee: Flanagan, Owen and spouse, Grantor: Duke University,               Type: settle",GenderTerms
uarigs,009750482,Rigsbee Family Deeds records,title,wife,Angier sold to A. M. Rigsbee A. M. Rigsbee and wife Rowena M. Rigsbee sold to Eugene Styron M. A. Angier,GenderTerms
uarigs,009750482,Rigsbee Family Deeds records,title,wife,"Styron, T. J.             Rigsbee Thomas J. Rigsbee and wife Nancy Rigsbee sold to Atlas M. Rigsbee John V. Rigsbee",GenderTerms
uarigs,009750482,Rigsbee Family Deeds records,title,wife,Rigsbee sold to W. J. Mangum M. A. Angier and wife Mary J. Angier sold to A. M. Rigsbee A. M.,GenderTerms
uarigs,009750482,Rigsbee Family Deeds records,title,wife,Angier sold to A. M. Rigsbee A. M. Rigsbee and wife Rowena M. Rigsbee sold to M. L. Carlton W. K.,GenderTerms
uarigs,009750482,Rigsbee Family Deeds records,title,wife,sold to M. L. Carlton W. K. Styron and his wife Sallie Styron sold to A. M. Rigsbee M. L. Carlton,GenderTerms
uarigs,009750482,Rigsbee Family Deeds records,title,wife,Styron sold to A. M. Rigsbee M. L. Carlton and wife B. V. Carlton sold to John V. Rigsbee W. K.,GenderTerms
uarigs,009750482,Rigsbee Family Deeds records,title,wife,"Blackwell John V. Rigsbee and Mary W. Rigsbee, his wife, sold to James A.             Cheek Malbourne A. Angier",GenderTerms
uarigs,009750482,Rigsbee Family Deeds records,title,wife,"Cheek Malbourne A. Angier and Mary Jane Angier, his wife, sold to Atlas M.             Rigsbee Malbourne A. Angier",GenderTerms
uarigs,009750482,Rigsbee Family Deeds records,title,wife,"Durham Edward J. Parrish, Rosa B. Parrish, his wife, and James W. Blackwell sold to             Atlas M.",GenderTerms
uarigs,009750482,Rigsbee Family Deeds records,title,wife,sold to A. M. Rigsbee James A. Cheek and his wife Rosa F. Cheek sold to William Maynor William Maynor and,GenderTerms
uarigs,009750482,Rigsbee Family Deeds records,title,wife,"William Maynor William Maynor and Mary Ann Maynor, his wife, sold to A. M. Rigsbee Ella B. Markham agreed",GenderTerms
uaroy,003396402,Don Roy papers,notes,wife,"sketch by Dr. Joy K. Roy, Roy's second wife. Contains manuscript about the union campaign in Chatham,",GenderTerms
uaseaac,004191337,Foundation for Southeast Asian Art and Culture records,title,Miss,". Undated. Diazo. Servants Quarters for Estate of Miss Doris Duke. Y. Tom Makino,                      architect.",GenderTerms
