eadid,bibnumber,collection_title,match_type,match_term,context_snippet,match_rule
uanathans,003809828,Sydney Nathans collection,notes,Racism,", newsletters, and circulars From the International Committee Against Racism of the Progressive Labor Party Reproduced negatives and contact sheets",RaceEuphemisms
uaosbornrt,003800565,Robert T. Osborn papers,notes,racial,"the 1960s, advocating for Christian involvement in issues of racial justice. In January 1964, he and four other",RaceEuphemisms
uapcadc,003834921,President's Committee to Address Discrimination in the Classroom records,notes,racial,students to assess perceptions of discrimination among students of different racial backgrounds. The survey found that black students were much,RaceEuphemisms
uapcadc,003834921,President's Committee to Address Discrimination in the Classroom records,notes,race relations,"found that black students were much less likely to view race relations at Duke as good than white students, and revealed",RaceEuphemisms
uapcadc,003834921,President's Committee to Address Discrimination in the Classroom records,notes,racial,"report to President Brodie, along with recommendations to eliminate racial discrimination at Duke. Recommendations included establishing a complaint procedure",RaceEuphemisms
uapcadc,003834921,President's Committee to Address Discrimination in the Classroom records,notes,racial,"Duke. Recommendations included establishing a complaint procedure for reporting racial discrimination, offering racial sensitivity training, and improving student",RaceEuphemisms
uapcadc,003834921,President's Committee to Address Discrimination in the Classroom records,notes,racial,"establishing a complaint procedure for reporting racial discrimination, offering racial sensitivity training, and improving student services that address social",RaceEuphemisms
uaposter,003849729,University Archives poster collection,notes,RACIAL,"on cardboard, black lettering ""DUKE COMMUNITY VIGIL FOR RACIAL JUSTICE""; mounted on foam board. Approximately 14",RaceEuphemisms
uapreiss,003812216,Jack Preiss papers,notes,race relations,"camp. In 2013, Dr. Preiss donated material on race relations at Duke. Included in this accession are two posters",RaceEuphemisms
uapresfew,003309399,William Preston Few records and papers,notes,Negro,"and Historical Association (1913), Trustee of the Negro Rural School Fund (1918), and President of",RaceEuphemisms
uapresknight,003258660,Douglas M. Knight records,notes,race relations,both the dissatisfaction with university administration's handling of campus race relations and attitudes towards African-Americans and the civil rights,RaceEuphemisms
uapressanford,003309395,Records and Papers of Terry Sanford,notes,racism,"Examples include the Nicaraguan Canal project, poverty, and racism. Within the Racism file is a 1997 memo from",RaceEuphemisms
uapressanford,003309395,Records and Papers of Terry Sanford,notes,Racism,"Canal project, poverty, and racism. Within the Racism file is a 1997 memo from Sanford to John Hope",RaceEuphemisms
uapressanford,003309395,Records and Papers of Terry Sanford,notes,race relations,his plans to begin an association to help promote improved race relations. Sanford mentioned National Good Neighbor Council as a possible,RaceEuphemisms
uapressanford,003309395,Records and Papers of Terry Sanford,notes,race relations,"from his tenure as N.C. Governor, including files on race relations, reports, and correspondence; the 1960 Gubernatorial campaign",RaceEuphemisms
uarealestate,009484722,Duke Real Estate Office records,notes,Negro,"by Property owners Duke University Homesites, allowing persons of Negro blood to purchase property. June 12, 1970,",RaceEuphemisms
uaricheymcmurry,003085749,McMurry Richey papers,notes,race relations,"Richey's students. Also included are materials related to race relations, integration of Duke University, reactionary exteremism, and",RaceEuphemisms
uasharoff,007806870,Barry Sharoff Papers on the Duke Vigil,notes,racial,"1968, Duke University students organized a peaceful protest for racial equality that left few students, faculty, administrators or",RaceEuphemisms
uasharoff,007806870,Barry Sharoff Papers on the Duke Vigil,notes,racial,"minimum wage and mentioned Knight's proposed committee to examine racial concerns. The demonstrators filed into Page Auditorium, where",RaceEuphemisms
uasmithhs,003807600,Hilrie Shelton Smith papers,notes,racism,"speaker made him an early critic of institutional and legal racism in the South, especially in the Southern church.",RaceEuphemisms
uastumpf,003834734,W. A. Stumpf papers,notes,Negro,"Comparison and the Program and Facilities of Instruction in the Negro and White Schools of Durham,"" by John W.",RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,race relations,in 1961 and was a participant in many conferences on race relations. He was an expert on the the anthropology of,RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,race relations,main works were The material in this collection addresses American race relations and scholarly treatment of race from about 1940 to 1970,RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,race relations,"nationwide graffiti project. Major subjects in the manuscripts include race relations in the United States and in other countries, the",RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,race relations,materials include newspaper articles which address problems and violence in race relations and publicity of race relations events at Duke. In,RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,race relations,address problems and violence in race relations and publicity of race relations events at Duke. In addition to scholarly topics in,RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,race relations,"scholarly topics in sociology, this collection introduces perspectives on race relations at Duke University during the politically active 1960s and 1970s",RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,race relations,There are a number of articles about Duke-sponsored race relations learning activities. Thompson was a strong advocate of learning,RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,racial,. Thompson was a strong advocate of learning about personal racial heritage and understanding social structures and events though that frame,RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,race relations,"success, to gain the Ford Foundation's sponsorship of race relations conferences and seminars; this topic received much attention from",RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,race relations,", a former instructor who was also an expert on race relations theory and plantation systems. The Edgar T. Thompson papers",RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,race relations,"Everett Hughes, and Howard Jensen about curriculum ideas, race relations, activities among colleagues, politics, and comments on",RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,race relations,"Duke University and Northwestern University. The course subjects cover race relations, physical anthropology, racial identity in the United States",RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,racial,"The course subjects cover race relations, physical anthropology, racial identity in the United States, and culture. The",RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,Negro,"graduate students of Thompson. Of particular interest are the Negro Life Histories, where Thompson asked students to write autobiographically",RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,race relations,of effort by Thompson and his colleagues to bring a race relations conference to Duke University. Arranged by program. Includes,RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,race relations,research assignments and assorted correspondence relating to scholarly study of race relations. Thompson followed the work of Robert E. Park while,RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,race relations,"Robert E. Park while studying intermarriage, plantations, and race relations in Hawaii. Thompson was the Hugh Le May Fellow",RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,race relations,"University in Rhodesia, Africa where he studied plantations and race relations. He later returned to study apartheid and social class",RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,racial,"the United States and followed local developments and trends in racial composition of Durham, NC. Arranged by research topic",RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,race relations,"Kappa Delta and the American Sociological Association on religion, race relations, and race in the South. The Proposals folder",RaceEuphemisms
uathompson,003205758,Edgar Tristram Thompson papers,notes,race relations,of effort by Thompson and his colleagues to bring a race relations conference to Duke University. Arranged by topic of conference,RaceEuphemisms
uatrumbauer,003205743,Horace Trumbauer Architectural Drawings collection,notes,racial,faced discrimination and because of that Trumbauer empathized with the racial discrimination confronting Abele. Consequently they forged a close relationship,RaceEuphemisms
uatrumbauer,003205743,Horace Trumbauer Architectural Drawings collection,notes,Colored,". He attended Brown Preparatory School, the Institute for Colored Youth in Philadelphia, Pa., and the University of",RaceEuphemisms
uavigil,003309411,Duke Vigil collection,notes,racial,"1968, Duke University students organized a peaceful protest for racial equality that left few students, faculty, administrators or",RaceEuphemisms
uavigil,003309411,Duke Vigil collection,notes,racial,"minimum wage and mentioned Knight's proposed committee to examine racial concerns. Following his remarks, Tisdale linked hands with",RaceEuphemisms
